Year,Month,DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,ArrDelay,DepDelay,Origin,Dest,delay,Meantemp,Meandewpoint,Meanhumidity,Meansealevelpre,Meanvisibility,Meanwindspeed,Rainfall,Cloudcover,Meantemp_arr,Meandewpoint_arr,Meanhumidity_arr,Meansealevelpre_arr,Meanvisibility_arr,Meanwindspeed_arr,Rainfall_arr,Cloudcover_arr,airport,city,state,country,lat,long,airport_arr,city_arr,state_arr,country_arr,lat_arr,long_arr
2008,10,12,7,1609,1723,OO,6.0,-6.0,SBA,SFO,1,13.0,-6.0,40.0,1020.0,16.0,6.0,0.00,0.0,17.0,-4.0,35.0,1023.0,16.0,22.0,0.00,0.0,Santa Barbara Municipal,Santa Barbara,CA,USA,34.42621194,-119.8403733,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2008,12,25,4,1600,2059,US,-11.0,4.0,DEN,CLT,0,1.0,-15.0,41.0,1012.0,11.0,19.0,0.00,3.0,15.0,2.0,74.0,1029.0,11.0,7.0,1.27,5.0,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019,Charlotte/Douglas International,Charlotte,NC,USA,35.21401111,-80.94312583
2008,12,13,6,545,815,XE,9.0,-1.0,OMA,IAH,1,,,,,,,,,12.0,2.0,77.0,1023.0,16.0,14.0,0.25,6.0,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306,George Bush Intercontinental,Houston,TX,USA,29.98047222,-95.33972222
2008,6,5,4,720,825,WN,-2.0,-3.0,LAS,BUR,0,24.0,-11.0,16.0,1009.0,16.0,13.0,0.00,0.0,19.0,7.0,52.0,1010.0,16.0,9.0,0.00,0.0,McCarran International,Las Vegas,NV,USA,36.08036111,-115.15233329999998,Burbank-Glendale-Pasadena,Burbank,CA,USA,34.20061917,-118.3584969
2008,6,30,1,1749,1836,YV,6.0,0.0,ITO,HNL,1,,,,,,,,,26.0,18.0,67.0,1019.0,16.0,9.0,0.00,2.0,Hilo International,Hilo,HI,USA,19.72026306,-155.04847030000002,Honolulu International,Honolulu,HI,USA,21.31869111,-157.92240719999998
2008,3,31,1,2045,500,CO,-6.0,-5.0,HNL,LAX,0,26.0,13.0,54.0,1023.0,16.0,24.0,T,2.0,13.0,4.0,62.0,1021.0,16.0,13.0,0.00,1.0,Honolulu International,Honolulu,HI,USA,21.31869111,-157.92240719999998,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.40807439999999
2008,2,4,1,1853,2258,DL,-11.0,-4.0,JFK,SFO,0,3.0,-4.0,73.0,1029.0,11.0,14.0,1.78,8.0,9.0,-2.0,60.0,1025.0,16.0,16.0,0.00,1.0,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2008,9,18,4,1030,1157,OH,3.0,0.0,CVG,CLT,1,20.0,8.0,65.0,1025.0,16.0,11.0,0.00,1.0,20.0,12.0,68.0,1023.0,13.0,11.0,0.00,0.0,Cincinnati Northern Kentucky Intl,Covington,KY,USA,39.04614278,-84.6621725,Charlotte/Douglas International,Charlotte,NC,USA,35.21401111,-80.94312583
2008,1,9,3,810,1030,MQ,-13.0,-7.0,DFW,MKE,0,9.0,-2.0,60.0,1023.0,16.0,14.0,0.00,2.0,2.0,-5.0,68.0,1021.0,15.0,14.0,0.00,5.0,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372,General Mitchell International,Milwaukee,WI,USA,42.94722222,-87.89658333
2008,1,11,5,735,915,WN,4.0,-3.0,TPA,RDU,1,22.0,16.0,79.0,1016.0,16.0,11.0,0.00,3.0,15.0,3.0,75.0,1011.0,16.0,21.0,T,7.0,Tampa International ,Tampa,FL,USA,27.97547222,-82.53325,Raleigh-Durham International,Raleigh,NC,USA,35.87763889,-78.78747222
2008,6,28,6,1825,2020,WN,-7.0,-2.0,ORF,MCO,0,30.0,17.0,57.0,1014.0,14.0,20.0,0.00,0.0,28.0,18.0,68.0,1022.0,14.0,7.0,12.70,5.0,Norfolk International,Norfolk,VA,USA,36.89461111,-76.20122222,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
2008,5,18,7,1925,1925,WN,-1.0,3.0,LBB,ABQ,0,21.0,0.0,52.0,1014.0,16.0,12.0,0.00,1.0,19.0,-3.0,40.0,1018.0,16.0,7.0,0.00,3.0,Lubbock International,Lubbock,TX,USA,33.66363889,-101.8227778,Albuquerque International,Albuquerque,NM,USA,35.04022222,-106.6091944
2008,11,9,7,910,1018,OH,-4.0,-4.0,CVG,GRR,0,4.0,-3.0,68.0,1020.0,15.0,17.0,T,8.0,2.0,-4.0,85.0,1015.0,12.0,15.0,2.29,8.0,Cincinnati Northern Kentucky Intl,Covington,KY,USA,39.04614278,-84.6621725,Kent County International,Grand Rapids,MI,USA,42.88081972,-85.52276778
2008,4,14,1,730,1050,XE,-10.0,-12.0,SMF,COS,0,16.0,-3.0,54.0,1019.0,16.0,21.0,0.00,0.0,11.0,-14.0,39.0,1024.0,16.0,15.0,0.00,0.0,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669,City of Colorado Springs Muni,Colorado Springs,CO,USA,38.80580556,-104.70025
2008,4,7,1,1545,1620,YV,5.0,0.0,HNL,OGG,1,25.0,15.0,63.0,1018.0,16.0,15.0,T,4.0,23.0,17.0,75.0,1018.0,16.0,21.0,0.00,4.0,Honolulu International,Honolulu,HI,USA,21.31869111,-157.92240719999998,Kahului,Kahului,HI,USA,20.89864972,-156.43045780000003
2008,8,15,5,1610,1830,XE,312.0,281.0,SDF,EWR,1,24.0,12.0,59.0,1020.0,13.0,9.0,0.00,4.0,23.0,12.0,65.0,1016.0,13.0,8.0,4.83,7.0,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
2008,3,10,1,1610,1738,9E,44.0,48.0,DFW,MEM,1,14.0,8.0,71.0,1027.0,14.0,15.0,16.51,7.0,12.0,0.0,52.0,1028.0,16.0,14.0,0.00,5.0,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
2008,12,28,7,635,845,AA,129.0,136.0,FLL,ORD,1,25.0,16.0,66.0,1025.0,16.0,17.0,T,1.0,-3.0,-16.0,65.0,1018.0,16.0,8.0,0.00,0.0,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2008,2,4,1,1720,1805,AA,80.0,75.0,DFW,ELP,1,24.0,14.0,63.0,1008.0,15.0,30.0,0.00,7.0,13.0,-8.0,35.0,1011.0,13.0,29.0,T,3.0,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372,El Paso International,El Paso,TX,USA,31.80666667,-106.37780559999999
2008,11,19,3,920,1330,HA,-6.0,-4.0,SEA,HNL,0,11.0,-9.0,54.0,1025.0,13.0,18.0,T,5.0,26.0,16.0,60.0,1018.0,16.0,20.0,0.00,2.0,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.30931310000001,Honolulu International,Honolulu,HI,USA,21.31869111,-157.92240719999998
2008,1,11,5,1535,1543,OO,-21.0,-8.0,LAN,ORD,0,4.0,-2.0,81.0,1012.0,15.0,24.0,0.25,8.0,-1.0,-12.0,70.0,1013.0,16.0,3.0,0.00,1.0,Capital City,Lansing,MI,USA,42.7787,-84.58735806,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2008,12,25,4,1725,2029,XE,-15.0,3.0,MKE,IAH,0,-10.0,-21.0,66.0,1032.0,14.0,11.0,T,4.0,19.0,13.0,88.0,1022.0,13.0,11.0,0.00,8.0,General Mitchell International,Milwaukee,WI,USA,42.94722222,-87.89658333,George Bush Intercontinental,Houston,TX,USA,29.98047222,-95.33972222
2008,5,26,1,1359,1616,FL,-24.0,-5.0,HPN,ATL,0,17.0,7.0,61.0,1017.0,16.0,10.0,0.00,2.0,22.0,12.0,63.0,1020.0,16.0,10.0,0.00,2.0,Westchester Cty,White Plains,NY,USA,41.06695778,-73.70757444,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444
2008,9,18,4,1840,2148,YV,-13.0,-10.0,ORD,SAV,0,20.0,9.0,61.0,1021.0,16.0,11.0,0.00,0.0,24.0,13.0,62.0,1021.0,16.0,13.0,0.00,3.0,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417,Savannah International,Savannah,GA,USA,32.12758333,-81.20213889
2008,11,30,7,600,718,B6,26.0,-2.0,BTV,JFK,1,-1.0,-8.0,70.0,1015.0,11.0,9.0,6.10,5.0,4.0,-5.0,73.0,1014.0,10.0,19.0,17.78,8.0,Burlington International,Burlington,VT,USA,44.47300361,-73.1503125,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556
2008,3,13,4,810,840,9E,12.0,-5.0,TYS,MEM,1,16.0,1.0,45.0,1015.0,16.0,14.0,0.00,0.0,18.0,2.0,47.0,1014.0,16.0,18.0,2.29,6.0,McGhee-Tyson,Knoxville,TN,USA,35.81248722,-83.99285583,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
2008,8,30,6,800,1636,B6,-13.0,0.0,SFO,JFK,0,18.0,10.0,75.0,1007.0,16.0,24.0,0.00,2.0,24.0,16.0,73.0,1017.0,14.0,10.0,14.22,7.0,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556
2008,6,18,3,905,1109,NW,-14.0,-4.0,ATL,DTW,0,23.0,3.0,44.0,1013.0,16.0,14.0,0.00,2.0,16.0,7.0,67.0,1013.0,16.0,13.0,0.00,7.0,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
2008,11,9,7,1946,2017,OO,-3.0,5.0,ICT,DEN,0,5.0,-5.0,57.0,1022.0,16.0,11.0,0.00,4.0,7.0,-4.0,57.0,1012.0,11.0,8.0,0.00,5.0,Wichita Mid-Continent,Wichita,KS,USA,37.64995889,-97.43304583,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019
2008,9,11,4,835,940,WN,-4.0,-1.0,LBB,DAL,0,19.0,16.0,95.0,1015.0,6.0,12.0,189.48,8.0,28.0,20.0,71.0,1015.0,13.0,16.0,0.00,5.0,Lubbock International,Lubbock,TX,USA,33.66363889,-101.8227778,Dallas Love ,Dallas,TX,USA,32.84711389,-96.85177222
2008,5,22,4,845,920,WN,6.0,9.0,TPA,MSY,1,27.0,19.0,74.0,1014.0,16.0,10.0,0.51,8.0,23.0,18.0,90.0,1012.0,10.0,14.0,59.18,8.0,Tampa International ,Tampa,FL,USA,27.97547222,-82.53325,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
2008,4,30,3,825,925,WN,-7.0,0.0,BWI,PIT,0,9.0,-2.0,60.0,1021.0,16.0,7.0,0.00,4.0,9.0,-5.0,55.0,1021.0,16.0,8.0,T,5.0,Baltimore-Washington International,Baltimore,MD,USA,39.17540167,-76.66819833,Pittsburgh International,Pittsburgh,PA,USA,40.49146583,-80.23287083
2008,1,4,5,1440,1633,XE,11.0,9.0,IAH,BNA,1,9.0,-1.0,82.0,1033.0,14.0,18.0,0.00,7.0,1.0,-13.0,45.0,1038.0,16.0,14.0,0.00,4.0,George Bush Intercontinental,Houston,TX,USA,29.98047222,-95.33972222,Nashville International,Nashville,TN,USA,36.12447667,-86.67818222
2008,12,17,3,1350,1559,YV,,8.0,DEN,JAC,0,-3.0,-14.0,59.0,1017.0,11.0,14.0,0.00,3.0,-11.0,-17.0,80.0,1012.0,15.0,21.0,0.00,5.0,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019,Jackson Hole,Jackson,WY,USA,43.60732417,-110.7377389
2008,11,27,4,946,944,EV,1.0,1.0,ATL,HSV,1,10.0,-2.0,58.0,1021.0,16.0,8.0,0.00,3.0,9.0,-2.0,66.0,1021.0,16.0,6.0,0.00,1.0,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444,Huntsville International ,Huntsville,AL,USA,34.6404475,-86.77310944
2008,12,19,5,913,943,HA,23.0,20.0,LIH,HNL,1,24.0,19.0,81.0,1017.0,15.0,20.0,0.25,6.0,24.0,18.0,80.0,1018.0,16.0,8.0,0.76,2.0,Lihue,Lihue,HI,USA,21.97598306,-159.3389581,Honolulu International,Honolulu,HI,USA,21.31869111,-157.92240719999998
2008,3,10,1,1430,1630,AA,-13.0,0.0,ORD,LAS,0,2.0,-14.0,54.0,1032.0,16.0,6.0,0.00,0.0,16.0,-7.0,27.0,1026.0,16.0,3.0,0.00,3.0,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417,McCarran International,Las Vegas,NV,USA,36.08036111,-115.15233329999998
2008,5,20,2,1305,1430,WN,-7.0,1.0,MCI,DAL,0,18.0,4.0,46.0,1012.0,16.0,17.0,0.00,1.0,26.0,12.0,47.0,1009.0,16.0,11.0,0.00,2.0,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556,Dallas Love ,Dallas,TX,USA,32.84711389,-96.85177222
2008,4,11,5,1000,1110,WN,-9.0,-2.0,SMF,BUR,0,19.0,-1.0,36.0,1022.0,16.0,16.0,0.00,0.0,21.0,-7.0,30.0,1019.0,16.0,6.0,0.00,0.0,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669,Burbank-Glendale-Pasadena,Burbank,CA,USA,34.20061917,-118.3584969
2008,7,9,3,1940,2100,AA,22.0,28.0,DFW,RNO,1,31.0,16.0,54.0,1017.0,16.0,12.0,0.00,4.0,28.0,-6.0,23.0,1017.0,12.0,7.0,0.00,5.0,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372,Reno/Tahoe International,Reno,NV,USA,39.49857611,-119.76806470000001
2008,11,11,2,1947,2145,DL,0.0,-3.0,MIA,ATL,0,25.0,17.0,75.0,1017.0,16.0,17.0,0.25,6.0,10.0,-3.0,55.0,1026.0,16.0,13.0,0.00,3.0,Miami International,Miami,FL,USA,25.79325,-80.29055556,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444
2008,11,5,3,740,930,DL,11.0,-2.0,ATL,DTW,1,16.0,7.0,67.0,1021.0,16.0,6.0,0.00,0.0,13.0,3.0,66.0,1021.0,11.0,5.0,0.00,1.0,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
2008,2,16,6,1130,1958,CO,-3.0,10.0,SFO,EWR,0,11.0,3.0,78.0,1025.0,15.0,11.0,0.00,3.0,-1.0,-16.0,41.0,1028.0,16.0,15.0,0.00,2.0,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
2008,2,28,4,1420,1540,AA,-5.0,-3.0,RDU,ORD,0,1.0,-13.0,44.0,1030.0,16.0,9.0,0.00,1.0,8.0,-4.0,61.0,1017.0,16.0,11.0,0.00,1.0,Raleigh-Durham International,Raleigh,NC,USA,35.87763889,-78.78747222,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2008,5,4,7,2114,2303,EV,-15.0,-4.0,ATL,SBN,0,21.0,9.0,68.0,1017.0,13.0,11.0,T,5.0,10.0,-1.0,62.0,1020.0,14.0,7.0,0.00,0.0,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444,South Bend Regional,South Bend,IN,USA,41.70895361,-86.31847417
2008,3,24,1,2110,2215,MQ,-4.0,0.0,DFW,HOU,0,12.0,-4.0,41.0,1031.0,16.0,18.0,0.00,0.0,14.0,-2.0,40.0,1032.0,16.0,11.0,0.00,1.0,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372,William P Hobby,Houston,TX,USA,29.64541861,-95.27888889
2008,2,22,5,615,759,XE,,,CVG,IAH,0,-2.0,-4.0,96.0,1014.0,2.0,10.0,3.30,8.0,11.0,6.0,79.0,1018.0,15.0,14.0,0.00,5.0,Cincinnati Northern Kentucky Intl,Covington,KY,USA,39.04614278,-84.6621725,George Bush Intercontinental,Houston,TX,USA,29.98047222,-95.33972222
2008,4,17,4,1225,1440,WN,-20.0,-6.0,BWI,MCO,0,13.0,-2.0,50.0,1023.0,16.0,3.0,0.00,2.0,18.0,4.0,53.0,1023.0,16.0,14.0,0.00,2.0,Baltimore-Washington International,Baltimore,MD,USA,39.17540167,-76.66819833,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
2008,9,7,7,2055,2209,DL,17.0,29.0,ATL,JAX,1,26.0,18.0,68.0,1019.0,16.0,7.0,0.00,1.0,28.0,18.0,69.0,1018.0,14.0,6.0,0.00,2.0,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444,Jacksonville International,Jacksonville,FL,USA,30.49405556,-81.68786111
2008,6,15,7,1030,1120,WN,-6.0,1.0,HOU,CRP,0,31.0,19.0,65.0,1016.0,16.0,10.0,0.00,4.0,28.0,22.0,75.0,1014.0,15.0,15.0,T,3.0,William P Hobby,Houston,TX,USA,29.64541861,-95.27888889,Corpus Christi International,Corpus Christi,TX,USA,27.77036083,-97.50121528
2008,6,9,1,1815,55,FL,-1.0,-8.0,LAS,IND,0,28.0,-13.0,9.0,1013.0,16.0,9.0,0.00,0.0,25.0,18.0,65.0,1012.0,15.0,19.0,17.27,5.0,McCarran International,Las Vegas,NV,USA,36.08036111,-115.15233329999998,Indianapolis International,Indianapolis,IN,USA,39.71732917,-86.29438417
2008,10,29,3,830,1158,UA,-33.0,1.0,JFK,LAX,0,6.0,-7.0,55.0,1018.0,16.0,28.0,0.76,5.0,22.0,10.0,64.0,1017.0,10.0,8.0,0.00,2.0,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.40807439999999
2008,3,4,2,710,944,CO,-4.0,-4.0,DCA,IAH,0,18.0,9.0,71.0,1015.0,14.0,24.0,9.91,8.0,10.0,-5.0,49.0,1020.0,16.0,18.0,0.00,0.0,Ronald Reagan Washington National,Arlington,VA,USA,38.85208333,-77.03772222,George Bush Intercontinental,Houston,TX,USA,29.98047222,-95.33972222
2008,2,14,4,1935,2236,CO,18.0,30.0,FLL,EWR,1,19.0,1.0,53.0,1024.0,16.0,14.0,0.00,2.0,2.0,-11.0,52.0,1023.0,16.0,23.0,0.00,4.0,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
2008,12,30,2,1934,2131,9E,10.0,1.0,DTW,OKC,1,-1.0,-11.0,58.0,1020.0,16.0,15.0,T,6.0,11.0,-7.0,38.0,1027.0,16.0,19.0,0.00,0.0,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389
2008,12,22,1,1924,2026,OO,-6.0,6.0,LAX,IPL,0,12.0,0.0,73.0,1014.0,10.0,13.0,4.57,6.0,11.0,3.0,67.0,1012.0,13.0,11.0,0.00,1.0,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.40807439999999,Imperial County,Imperial,CA,USA,32.83422028,-115.5787456
2008,6,16,1,2130,2240,WN,56.0,57.0,JAX,FLL,1,27.0,19.0,74.0,1015.0,14.0,8.0,T,6.0,29.0,19.0,62.0,1016.0,15.0,8.0,1.52,2.0,Jacksonville International,Jacksonville,FL,USA,30.49405556,-81.68786111,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
2008,2,10,7,2115,2359,OO,-15.0,-10.0,SFO,SLC,0,13.0,4.0,71.0,1023.0,16.0,8.0,0.00,2.0,4.0,-5.0,65.0,1027.0,16.0,14.0,0.00,3.0,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2008,5,15,4,1022,1128,NW,-9.0,0.0,DTW,PHX,0,12.0,-1.0,66.0,1021.0,16.0,13.0,0.00,6.0,26.0,0.0,26.0,1012.0,16.0,13.0,T,5.0,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583,Phoenix Sky Harbor International,Phoenix,AZ,USA,33.43416667,-112.00805559999999
2008,11,4,2,630,730,MQ,-17.0,-4.0,SPI,ORD,0,17.0,5.0,53.0,1022.0,16.0,15.0,0.00,0.0,11.0,0.0,77.0,1012.0,15.0,11.0,0.00,2.0,Capital,Springfield,IL,USA,39.84395194,-89.67761861,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2008,11,4,2,1955,2051,EV,-13.0,-11.0,CVG,CRW,0,14.0,4.0,59.0,1025.0,16.0,1.0,0.00,1.0,15.0,5.0,64.0,1026.0,16.0,1.0,0.00,1.0,Cincinnati Northern Kentucky Intl,Covington,KY,USA,39.04614278,-84.6621725,Yeager,Charleston,WV,USA,38.37315083,-81.59318972
2008,12,27,6,1725,1805,UA,245.0,220.0,CLE,ORD,1,15.0,11.0,82.0,1020.0,16.0,27.0,1.27,7.0,-6.0,-14.0,64.0,1014.0,16.0,19.0,0.00,0.0,Cleveland-Hopkins Intl,Cleveland,OH,USA,41.41089417,-81.84939667,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2008,8,12,2,1130,1224,MQ,-12.0,-1.0,LAX,SBA,0,20.0,14.0,77.0,1012.0,13.0,12.0,0.00,5.0,19.0,13.0,77.0,1012.0,13.0,11.0,0.00,5.0,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.40807439999999,Santa Barbara Municipal,Santa Barbara,CA,USA,34.42621194,-119.8403733
2008,12,15,1,920,935,WN,35.0,6.0,PHX,LAS,1,10.0,-4.0,62.0,1018.0,16.0,9.0,T,8.0,5.0,-9.0,61.0,1014.0,12.0,3.0,7.37,7.0,Phoenix Sky Harbor International,Phoenix,AZ,USA,33.43416667,-112.00805559999999,McCarran International,Las Vegas,NV,USA,36.08036111,-115.15233329999998
2008,7,16,3,1610,1802,US,3.0,-4.0,CLT,LGA,1,24.0,13.0,62.0,1022.0,14.0,12.0,0.00,1.0,27.0,11.0,53.0,1022.0,15.0,11.0,0.00,1.0,Charlotte/Douglas International,Charlotte,NC,USA,35.21401111,-80.94312583,LaGuardia,New York,NY,USA,40.77724306,-73.87260917
2008,4,5,6,1935,2225,WN,27.0,-4.0,ISP,TPA,1,12.0,2.0,67.0,1020.0,11.0,14.0,1.02,4.0,24.0,17.0,78.0,1017.0,15.0,16.0,12.70,5.0,Long Island - MacArthur,Islip,NY,USA,40.7952425,-73.10021194,Tampa International ,Tampa,FL,USA,27.97547222,-82.53325
2008,4,22,2,759,930,MQ,6.0,6.0,LGA,PIT,1,15.0,7.0,66.0,1026.0,12.0,16.0,0.00,5.0,16.0,7.0,65.0,1023.0,15.0,12.0,0.00,2.0,LaGuardia,New York,NY,USA,40.77724306,-73.87260917,Pittsburgh International,Pittsburgh,PA,USA,40.49146583,-80.23287083
2008,12,27,6,1530,2105,NW,38.0,29.0,SFO,MSP,1,7.0,3.0,78.0,1031.0,16.0,2.0,0.00,5.0,-3.0,-13.0,83.0,1006.0,11.0,18.0,T,8.0,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
2008,8,2,6,1040,1218,OH,,,PIT,JFK,0,24.0,13.0,70.0,1013.0,12.0,14.0,0.00,3.0,24.0,14.0,68.0,1008.0,15.0,11.0,3.56,6.0,Pittsburgh International,Pittsburgh,PA,USA,40.49146583,-80.23287083,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556
2008,1,8,2,1220,1340,WN,7.0,3.0,OAK,SNA,1,1.0,-5.0,79.0,1018.0,16.0,16.0,0.00,5.0,11.0,4.0,73.0,1024.0,15.0,3.0,0.00,5.0,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.22071670000001,John Wayne /Orange Co,Santa Ana,CA,USA,33.67565861,-117.86822250000002
2008,8,2,6,1145,1450,AA,11.0,1.0,JFK,MIA,1,24.0,14.0,68.0,1008.0,15.0,11.0,3.56,6.0,30.0,18.0,66.0,1017.0,16.0,9.0,0.00,2.0,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556,Miami International,Miami,FL,USA,25.79325,-80.29055556
2008,10,9,4,2224,2341,OO,5.0,-3.0,SFO,ONT,1,17.0,4.0,59.0,1016.0,16.0,24.0,0.00,0.0,24.0,3.0,51.0,1009.0,14.0,10.0,0.00,2.0,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433,Ontario International,Ontario,CA,USA,34.056,-117.60119440000001
2008,1,12,6,1050,1515,WN,-9.0,4.0,PHX,MDW,0,13.0,-5.0,51.0,1022.0,16.0,7.0,0.00,3.0,1.0,-5.0,75.0,1018.0,14.0,11.0,0.00,5.0,Phoenix Sky Harbor International,Phoenix,AZ,USA,33.43416667,-112.00805559999999,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
2008,4,12,6,1620,1820,B6,152.0,118.0,JFK,ORD,1,14.0,4.0,70.0,1006.0,7.0,13.0,15.24,7.0,2.0,-8.0,60.0,1026.0,16.0,27.0,0.00,0.0,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2008,5,18,7,1120,1430,WN,-14.0,-1.0,MDW,PVD,0,11.0,2.0,67.0,1006.0,16.0,13.0,0.00,4.0,17.0,4.0,63.0,999.0,16.0,17.0,0.25,6.0,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,Theodore F Green State,Providence,RI,USA,41.72399917,-71.42822111
2008,8,8,5,1030,1132,XE,-3.0,-9.0,DAL,IAH,0,30.0,20.0,63.0,1015.0,16.0,13.0,0.00,6.0,31.0,21.0,70.0,1015.0,16.0,10.0,0.00,4.0,Dallas Love ,Dallas,TX,USA,32.84711389,-96.85177222,George Bush Intercontinental,Houston,TX,USA,29.98047222,-95.33972222
2008,7,16,3,1500,1601,AS,140.0,133.0,ANC,FAI,1,14.0,8.0,71.0,1020.0,16.0,11.0,2.54,8.0,19.0,6.0,53.0,1014.0,16.0,7.0,0.00,6.0,Ted Stevens Anchorage International,Anchorage,AK,USA,61.17432028,-149.9961856,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
2008,8,12,2,1500,1624,9E,-13.0,-11.0,LEX,DTW,0,20.0,11.0,61.0,1014.0,16.0,8.0,0.00,0.0,21.0,11.0,63.0,1014.0,15.0,5.0,0.00,3.0,Blue Grass ,Lexington,KY,USA,38.03697222,-84.60538889,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
2008,7,8,2,605,750,9E,-21.0,-11.0,GSO,DTW,0,26.0,18.0,68.0,1020.0,14.0,14.0,1.02,3.0,25.0,19.0,79.0,1012.0,14.0,16.0,4.57,6.0,Piedmont Triad International,Greensboro,NC,USA,36.09774694,-79.9372975,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
